feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,intervention_0,intervention_1,intervention_2,intervention_3,real_pred_inter0,real_pred_inter1,real_pred_inter2,real_pred_inter3,target
2.9,4.1,1.4,2.6,8.1,12.4,2.3,5.4,0.9,9.5,0.1,4.6,9.3,8.3,1.5,5.6,-2.8,-0.3,1.1,-2.2,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
0.3,0.4,4.0,3.9,5.2,7.9,6.8,2.1,-0.3,7.3,-1.1,4.9,0.0,0.5,2.7,3.6,0.2,-1.5,-0.6,-2.4,0.0,1.0,0.0,0.0,0.5,0.5,0.5174684194842589,0.5,0
8.3,1.6,5.0,6.4,8.4,26.3,0.8,-0.9,5.0,36.2,-1.1,22.9,1.7,8.8,-0.8,3.3,2.6,1.7,0.0,1.7,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
4.3,4.2,0.5,1.7,5.1,-0.4,1.2,2.6,5.4,8.9,3.2,1.9,8.2,5.9,7.4,7.6,0.7,5.5,-0.8,-3.3,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
3.3,3.5,0.3,1.1,3.0,5.5,-1.6,0.2,-0.7,2.3,-0.2,-0.4,3.0,3.0,-4.7,3.3,3.4,-0.7,-1.0,3.2,1.0,0.0,0.0,0.0,0.4410134351139307,0.5,0.5,0.5,0
6.5,8.7,1.6,3.0,4.6,-1.1,0.8,4.4,10.9,13.4,5.1,6.4,3.9,5.9,-4.8,0.4,-0.2,-3.0,-2.1,7.7,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
73.1,53.5,1.0,0.2,3.0,5.9,7.5,8.4,37.3,10.8,9.6,39.2,0.8,4.3,0.3,4.8,1.9,-1.4,4.8,-1.8,0.0,0.0,1.0,0.0,0.1309069854427814,0.4120248148616324,0.9990278712493511,0.009281603105836783,1
1.2,1.5,1.5,1.1,0.1,-1.0,2.0,0.9,1.4,2.7,0.2,-0.7,1.5,1.7,-1.1,5.3,8.3,3.3,-0.5,-1.3,0.0,0.0,0.0,1.0,0.5498903882114773,0.5,0.5,0.5,0
1.6,-0.9,0.4,-0.2,2.6,5.1,1.7,-0.1,-0.4,0.0,0.8,-0.2,3.8,2.3,-9.4,-0.6,-1.9,2.7,-0.8,-3.3,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
5.5,10.2,2.5,3.6,-1.2,1.5,4.6,7.0,23.6,7.9,11.0,10.4,1.2,1.7,-3.7,3.1,1.0,4.3,-1.3,3.6,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
4.4,-0.8,38.9,28.9,65.5,64.8,85.9,41.7,0.4,53.8,7.4,22.9,23.2,25.5,2.1,-0.8,2.4,4.2,-5.5,3.5,0.0,0.0,1.0,0.0,0.5,0.5,0.7473352708385224,0.07959145030115328,1
3.4,4.5,1.4,1.6,5.6,-1.3,0.1,1.6,5.8,8.2,-0.2,-0.1,4.1,4.3,-3.8,-6.4,-4.5,-5.8,-0.2,-2.4,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.1,0.6,-0.3,1.0,1.3,2.6,-1.0,-0.7,1.3,0.6,1.2,-0.0,1.6,1.0,3.0,-7.2,4.8,-4.7,0.1,1.4,1.0,0.0,0.0,0.0,0.2144011150013521,0.531019222258387,0.36215142961807606,0.22395878873684416,0
4.0,2.0,-0.1,0.6,4.5,-1.9,1.4,-0.4,2.7,1.9,2.4,5.9,1.1,-0.6,0.1,-0.8,-4.0,-3.3,4.0,4.1,0.0,1.0,0.0,0.0,0.43478321692356725,0.5,0.945523120700825,0.05080592145060307,0
89.7,99.4,7.7,11.9,50.5,46.0,8.6,45.7,42.0,88.8,17.2,34.9,84.6,77.9,7.3,3.6,-0.5,-4.1,-4.8,4.9,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
11.8,10.6,-0.2,0.3,2.2,-1.6,-0.1,2.6,11.8,10.3,3.5,5.9,4.4,5.1,-0.7,-3.3,-1.0,4.6,-4.3,-3.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1
1.5,2.0,1.0,1.8,6.2,11.2,3.4,4.6,0.0,5.3,1.0,1.1,5.9,5.0,-0.8,-1.5,4.4,-4.7,-5.8,10.9,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
4.3,1.1,-1.1,1.6,19.4,27.8,-0.6,-1.8,-0.1,23.1,3.0,1.6,14.4,20.1,0.2,1.8,11.9,-5.0,-2.9,-0.5,0.0,1.0,0.0,0.0,0.2078460419663623,0.9788892492776776,0.2612565011775867,0.9349705663549455,1
144.3,177.3,32.1,40.5,65.8,45.6,31.3,106.5,140.9,178.6,70.2,119.1,95.3,97.1,-7.3,-7.8,1.1,3.0,-6.2,-3.6,0.0,0.0,1.0,0.0,0.013354984417039459,0.054966298333893826,0.025616735859971634,0.9492268944216827,0
7.1,9.9,1.3,-1.1,-0.5,-0.8,-1.5,1.6,6.9,5.1,2.3,2.0,4.0,4.0,1.6,4.8,-0.1,1.3,-1.5,1.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
4.8,7.6,3.2,-0.2,5.6,10.1,2.5,5.7,0.6,8.2,-0.6,4.6,7.9,7.2,0.9,-4.7,-3.7,3.0,4.4,4.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
4.6,3.3,9.1,3.0,-1.2,27.8,1.8,7.2,2.3,7.6,1.4,22.2,-1.2,3.8,-7.0,-2.5,-5.1,-2.2,-2.0,5.7,0.0,1.0,0.0,0.0,0.2162813700989202,0.7721284601457616,0.9242610045227511,0.09478120586283653,1
188.5,216.1,59.0,56.5,103.6,138.6,42.5,147.2,143.5,267.6,74.3,195.1,129.3,150.2,-1.0,1.6,-12.3,-3.5,5.2,3.7,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
12.8,12.2,0.6,3.6,4.8,2.0,0.9,2.7,9.2,13.1,2.1,4.5,7.2,8.9,-1.6,-6.3,2.7,1.1,6.9,-1.1,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
-0.8,0.1,3.3,3.7,7.3,14.1,7.7,5.0,0.6,6.4,0.5,3.8,5.4,5.3,-1.6,-1.7,4.2,-0.9,-0.9,4.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4135133479677663,1
23.6,45.5,27.4,21.2,67.8,78.1,48.6,68.5,9.0,74.8,14.9,36.7,69.5,62.3,1.4,-3.1,-5.1,-0.7,0.6,-3.5,0.0,1.0,0.0,0.0,0.4441026648770663,0.06851078841292,0.013094184322516245,0.9994584090502945,0
59.6,96.0,45.7,71.5,182.1,97.5,96.7,117.2,72.4,251.2,49.6,85.8,154.9,143.1,13.7,0.6,-6.6,3.7,10.1,-4.5,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
8.9,10.8,-0.1,4.6,4.1,2.3,0.3,2.0,8.0,10.5,2.4,5.2,6.1,5.4,1.7,6.8,-1.3,-3.4,-3.8,-6.6,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.3,0.6,-0.1,1.0,3.7,2.6,1.4,1.7,0.1,2.3,-1.4,0.2,2.5,1.2,8.2,4.5,-3.2,-5.5,3.8,1.6,1.0,0.0,0.0,0.0,0.4737864382404122,0.5,0.5639793968773774,0.29284520234478667,0
0.0,0.1,6.5,3.2,5.7,15.3,13.0,10.6,1.1,5.4,0.7,6.8,2.3,3.3,8.9,0.4,6.2,-0.4,-6.0,6.3,0.0,1.0,0.0,0.0,0.6619265513413267,0.23787906277783244,0.2104245789641756,0.8667371414495685,0
79.1,101.0,-0.8,1.8,-0.8,1.1,-0.5,29.4,54.5,9.7,26.5,17.2,23.6,13.8,-2.9,-10.4,-6.7,3.7,-4.2,6.6,0.0,0.0,1.0,0.0,0.4773567901248453,0.7482900711650414,0.5,0.5,0
10.1,13.8,-0.3,1.4,6.0,1.7,-1.3,4.8,11.0,10.3,3.7,1.5,10.9,6.6,4.8,2.4,7.4,-1.0,-3.8,4.2,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
6.9,12.3,3.1,3.2,13.0,15.0,3.8,10.2,4.1,15.0,1.7,6.2,18.3,15.8,11.0,-0.3,5.9,-0.8,2.6,2.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
6.0,7.9,4.8,3.0,5.1,1.2,5.0,9.6,10.8,9.5,7.9,7.4,3.4,3.0,2.7,7.4,1.6,-8.7,4.3,3.1,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
16.0,16.1,1.0,0.5,0.2,1.1,2.9,1.3,6.1,-0.3,2.2,2.6,0.8,0.5,-0.5,1.2,-0.8,-2.2,-7.0,6.9,0.0,0.0,1.0,0.0,0.5,0.46816202201395496,0.9625509752391714,0.6281444962706977,1
5.8,6.1,0.6,-0.5,2.7,0.1,-0.0,1.6,8.6,3.8,2.6,2.7,1.9,2.0,-0.8,1.3,-3.9,7.1,-3.4,1.3,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
3.6,6.5,6.9,5.5,13.6,23.1,11.5,13.4,1.4,13.6,2.9,11.7,11.0,11.5,0.8,1.2,0.5,-6.9,3.8,0.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
22.6,26.4,6.2,3.3,-1.8,8.7,3.3,18.4,17.2,8.8,11.1,23.0,3.6,5.6,4.0,1.9,-3.3,2.9,-2.3,-5.2,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
13.0,20.1,39.8,13.3,12.5,62.0,24.9,45.9,10.4,37.7,16.0,65.6,6.9,15.2,-6.8,-5.0,2.1,-1.4,5.7,3.4,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
2.9,2.5,1.9,-1.0,0.3,0.4,-0.6,0.7,2.6,5.2,2.6,1.7,-0.5,0.4,-1.9,5.2,-2.6,-10.4,4.6,-0.4,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1
2.7,1.0,-1.4,-0.4,1.5,7.8,1.7,3.1,1.7,2.4,1.3,1.6,2.5,3.6,8.2,-0.4,-4.7,-0.3,-2.8,-2.9,1.0,0.0,0.0,0.0,0.45893615994396725,0.5,0.5,0.5,0
16.7,15.0,9.3,2.4,4.8,28.2,1.8,12.1,9.2,23.8,4.2,29.3,3.7,11.1,2.3,1.1,-6.9,-3.1,2.1,-2.6,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0
1.0,2.2,14.4,9.5,15.2,29.8,13.6,5.8,-0.0,35.5,3.6,20.7,4.1,10.7,-4.0,-1.3,-6.5,-3.0,6.9,3.5,0.0,0.0,1.0,0.0,0.02922256568720538,0.9424249122985465,0.01901143917051419,0.3099741482174107,0
4.9,6.1,-0.3,1.2,2.9,-1.1,-1.7,-1.7,4.7,6.1,2.1,1.6,3.1,3.8,3.9,-4.7,-1.4,-1.2,-3.4,9.4,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
-0.8,1.5,0.5,1.2,3.3,5.9,1.4,2.3,-0.5,3.2,0.4,1.5,4.8,5.6,1.4,5.1,2.5,4.8,0.5,-9.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
4.9,6.1,8.5,5.1,9.8,15.0,10.3,13.6,3.3,11.8,6.0,8.4,6.9,11.4,-6.1,3.8,0.4,-4.6,4.1,0.2,0.0,1.0,0.0,0.0,0.3581103683509681,0.32168569146645437,0.17907506673445964,0.8743241235175742,0
37.3,40.5,2.0,4.3,16.0,10.3,3.2,14.9,23.5,32.0,9.8,15.9,27.7,25.3,3.5,-13.2,0.8,-8.5,-3.4,-0.3,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
7.8,9.7,0.1,1.2,1.5,0.1,0.2,0.9,10.5,6.2,3.0,1.5,4.4,1.4,3.3,-0.1,-3.0,-4.7,6.8,-0.3,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
4.6,2.7,1.0,0.0,2.8,3.9,1.9,4.0,-0.2,6.2,-0.6,4.3,6.6,7.0,-1.3,-1.4,-2.8,2.8,-5.9,-1.3,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
77.5,81.4,5.2,17.0,20.4,5.8,3.0,28.0,85.2,78.3,31.0,46.5,32.3,34.3,-1.7,-5.3,-9.2,2.3,0.6,3.4,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
11.8,17.7,37.7,6.9,1.7,33.3,15.3,37.7,15.8,20.1,18.3,67.7,-0.8,3.4,-1.0,3.9,4.3,-0.8,-2.7,0.2,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
6.6,7.9,0.1,1.0,1.3,-0.4,1.2,2.3,9.4,4.4,4.5,3.0,4.1,2.8,0.3,2.2,-1.9,-3.7,-3.3,4.2,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1
5.2,4.9,3.2,2.1,13.0,16.3,4.0,7.1,0.3,12.7,0.1,2.6,13.5,10.4,-1.0,-7.0,3.1,1.6,-3.4,0.7,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
25.4,20.3,-0.8,-0.6,0.8,3.5,1.3,3.6,12.8,1.2,2.6,13.0,0.8,2.7,4.3,2.5,1.5,1.1,-7.1,-0.4,0.0,1.0,0.0,0.0,0.3641932719832,0.28410724369891543,0.986904722984849,0.10949064842078468,0
85.7,92.9,16.2,12.4,41.3,66.0,11.2,51.9,39.3,91.4,18.3,58.8,65.1,69.2,6.6,-3.4,-3.8,6.6,6.1,-1.7,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
11.4,13.0,1.7,1.1,0.6,0.3,0.2,3.3,11.3,9.0,3.9,3.5,6.3,4.8,-1.1,-5.1,-2.0,6.0,-6.4,-5.1,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.2,1.6,1.5,1.3,7.6,9.8,0.2,5.4,-0.3,10.1,-1.0,4.2,8.7,8.4,2.5,-0.3,-1.7,2.9,5.9,0.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
14.8,18.6,2.6,3.8,1.8,0.1,1.1,4.5,18.6,13.9,6.2,8.2,4.9,5.2,4.0,-0.8,-1.0,-5.5,-0.4,-3.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
2.2,5.5,-1.4,9.6,4.8,8.0,1.5,-0.2,27.1,17.6,9.3,3.5,1.7,-0.1,0.1,-0.8,-1.4,1.5,-0.5,1.6,0.0,0.0,1.0,0.0,0.013206107199490282,0.688953382509669,0.0028890194997473243,0.19606504487989543,0
1.5,1.8,0.1,-0.4,0.4,0.9,1.6,1.3,1.9,0.9,1.0,1.2,2.6,0.9,-2.0,0.2,-0.5,-1.6,1.2,4.5,0.0,0.0,0.0,1.0,0.5721299179380723,0.5,0.5,0.5,0
-0.7,1.5,-0.4,1.3,1.9,6.1,-0.4,-0.9,1.6,1.1,0.9,0.2,3.3,1.4,-2.5,-4.2,2.6,-1.2,3.6,0.7,1.0,0.0,0.0,0.0,0.38198280683621877,0.5,0.5,0.46270639673918257,0
16.4,16.5,0.7,0.7,11.2,14.5,2.8,7.3,4.4,18.3,1.1,6.0,17.4,18.8,5.8,5.9,3.5,5.8,-0.7,-1.4,0.0,1.0,0.0,0.0,0.4191404397833824,0.4287855049425613,0.47683017824743884,0.9536929379410279,0
45.0,47.4,38.9,13.8,30.0,113.4,18.1,56.6,17.8,74.3,13.3,85.3,29.7,46.6,0.0,-5.0,-3.1,-3.8,0.2,2.1,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
9.6,11.8,-0.2,1.6,2.6,1.3,-0.1,2.1,7.4,9.5,1.9,4.4,6.2,5.6,-3.6,0.9,-3.5,-5.1,2.4,-0.9,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
5.3,3.8,0.9,-0.6,-0.6,8.7,0.6,1.6,-0.8,1.1,-0.4,1.4,4.4,3.9,-1.8,0.2,-1.2,-6.7,1.9,1.8,1.0,0.0,0.0,0.0,0.43519783742166773,0.5,0.5,0.5,0
0.7,6.0,0.2,-0.0,1.1,2.4,7.0,12.3,-1.4,1.1,1.3,-0.8,3.4,-0.4,5.5,7.2,4.9,2.6,2.4,5.9,0.0,1.0,0.0,0.0,0.6947471696879827,0.24935875186273448,0.7741960994913906,0.8330143252564365,0
2.6,5.5,2.3,2.1,-1.1,-0.2,-0.1,0.1,-0.5,-0.4,3.2,1.2,5.8,1.6,2.7,2.2,2.6,2.7,3.8,5.3,0.0,0.0,1.0,0.0,0.5,0.37524368048034656,0.5480848088334705,0.8641883450810969,1
2.7,1.2,1.0,1.7,-0.6,0.3,0.7,-0.7,0.7,0.7,0.6,-0.6,0.6,0.9,-1.3,-5.9,4.6,-4.5,0.4,-1.9,0.0,0.0,0.0,1.0,0.5755159749540665,0.5,0.5,0.5,0
-0.5,0.3,-0.4,0.5,2.8,5.9,0.1,1.5,0.5,0.8,0.1,-0.1,3.9,3.4,2.5,2.7,0.3,-1.8,-1.0,1.6,1.0,0.0,0.0,0.0,0.3423506020176391,0.5,0.5,0.2874995669763214,0
37.8,52.8,40.3,33.0,56.0,65.2,39.6,64.6,46.2,117.9,31.4,84.6,41.4,52.8,3.5,2.6,2.7,1.3,-2.0,3.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
4.1,9.0,0.2,5.8,0.6,-0.4,5.0,6.4,17.1,8.9,8.3,6.6,3.5,1.8,-4.5,2.4,9.0,-1.6,0.9,1.0,0.0,0.0,1.0,0.0,0.12882022814056346,0.2230538439387361,0.026279244002636558,0.4765920186329528,0
6.2,6.4,1.2,1.3,1.6,-1.1,-0.7,0.2,5.1,6.3,2.5,2.9,3.9,3.2,-0.4,4.2,-4.6,2.7,-7.7,-0.8,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.3,4.1,-0.2,0.5,4.7,5.6,-1.0,1.3,1.2,3.1,-0.9,1.0,5.1,3.9,3.1,4.4,-6.8,3.3,-5.3,0.3,1.0,0.0,0.0,0.0,0.3800870843190221,0.5,0.5,0.4453722913140844,0
15.6,23.8,18.8,9.2,5.3,7.6,10.1,27.1,31.0,27.6,22.2,45.9,2.9,4.2,3.9,1.0,2.9,-0.3,-0.8,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
2.4,0.0,5.3,0.8,-0.9,0.9,4.1,1.5,-1.5,0.3,-0.3,2.5,2.1,1.0,8.4,-3.2,1.7,3.7,7.7,3.0,0.0,0.0,1.0,0.0,0.41628894483658146,0.46737258478415034,0.31935589811286413,0.5,0
5.1,6.0,-1.6,0.7,2.1,-1.0,1.0,2.3,5.4,3.7,-0.0,3.6,2.2,1.0,-2.2,-5.9,4.1,-2.1,-4.3,3.3,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1
1.9,4.3,2.6,1.9,5.5,16.5,3.4,3.4,-2.4,5.3,-0.7,4.3,7.6,7.0,-3.2,-1.1,3.6,2.6,3.7,1.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
35.5,53.2,22.9,24.8,36.2,25.7,27.5,53.6,47.6,79.8,32.3,52.8,38.1,39.3,-3.1,-0.5,1.6,0.4,1.2,2.7,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
7.3,1.9,24.4,3.0,2.1,27.3,31.4,19.0,2.7,3.1,3.1,14.9,1.3,-1.6,1.8,-0.5,2.8,1.2,-4.1,1.8,0.0,0.0,1.0,0.0,0.5459925070714325,0.24492616273516984,0.11828283092176549,0.5,0
6.9,5.6,1.7,1.1,3.6,1.4,0.3,1.5,5.5,10.8,0.9,0.6,5.7,7.0,3.8,-2.4,5.7,-0.2,-0.2,-2.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
3.2,3.2,2.1,0.3,8.9,12.1,3.1,4.2,1.0,8.0,-0.3,2.0,8.0,6.9,0.9,-2.6,-3.4,-2.8,3.1,3.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
0.8,-0.6,0.5,2.0,0.5,1.9,0.4,2.6,-0.3,2.7,-2.1,1.8,0.0,0.3,6.0,-3.2,-3.7,4.4,-5.0,2.3,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0
1.9,1.4,-0.9,0.4,17.6,0.9,7.6,4.1,1.4,6.0,0.2,1.4,21.3,9.5,1.0,3.8,3.1,-4.8,-4.2,-6.1,0.0,0.0,1.0,0.0,0.23814078093731322,0.5,0.8181100631716801,0.01642208959683109,1
5.3,6.0,0.6,1.1,1.9,-0.2,-0.6,0.3,3.7,3.2,1.0,0.5,3.2,2.4,2.5,-0.6,1.1,-2.4,2.2,-7.2,0.0,0.0,0.0,1.0,0.5369618974128467,0.5,0.5,0.5,0
0.3,0.1,1.5,-1.5,3.4,8.7,0.4,-1.8,1.1,0.3,1.3,0.3,2.7,1.4,-1.0,-1.3,4.2,4.2,-1.7,2.9,1.0,0.0,0.0,0.0,0.46442194700306877,0.5,0.5376613164745859,0.3411074729015963,0
6.1,14.9,16.5,26.5,36.3,19.3,28.8,27.0,24.2,65.7,16.8,32.8,19.1,22.5,-4.8,-3.8,1.4,-4.7,-4.6,-0.7,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0
3.0,-0.3,0.6,0.0,0.0,1.3,0.7,0.3,1.6,1.4,0.8,0.9,-0.3,1.1,4.6,1.1,-2.7,10.7,1.5,-4.0,0.0,0.0,1.0,0.0,0.3372610216395335,0.467779320286962,0.24815563050384853,0.5404155605922887,0
8.1,8.4,0.2,4.0,3.5,0.8,-1.0,3.5,6.0,6.5,5.4,1.2,7.9,5.1,4.9,-7.1,-0.7,-3.3,3.8,-0.9,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
1.5,0.0,1.2,-0.6,2.2,7.2,1.4,0.8,0.9,4.2,-0.3,2.4,4.7,4.5,-1.7,-5.2,-2.8,-1.5,7.2,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4679020235479438,0
-0.4,-0.5,0.9,3.4,2.7,5.4,0.9,0.6,-0.8,3.9,-0.1,-0.4,0.4,1.7,1.9,6.5,-2.6,6.7,1.8,7.3,0.0,1.0,0.0,0.0,0.3072454082169886,0.7153462433400485,0.17414365250086083,0.6859764449884631,1
4.7,4.0,31.3,11.6,23.0,82.5,28.7,12.7,1.3,28.0,-0.4,26.3,2.8,10.5,-3.0,-3.3,-1.8,-0.7,-0.7,9.5,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
14.0,14.5,-0.3,1.6,2.7,-0.1,-0.8,3.8,11.5,7.4,3.7,4.7,6.6,6.0,-0.8,-1.5,-1.8,1.3,-2.3,-2.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
1.4,0.3,0.2,0.5,1.2,2.6,1.8,0.0,3.1,0.2,0.9,0.0,4.3,2.3,0.8,-1.3,3.3,1.0,-7.6,6.5,1.0,0.0,0.0,0.0,0.26480133108986237,0.5,0.5728526795986588,0.18718029092530464,0
23.8,15.2,1.6,0.1,0.3,0.5,3.9,1.4,11.6,4.0,1.0,1.2,1.9,2.9,2.6,3.4,3.1,6.0,7.9,-2.5,0.0,1.0,0.0,0.0,0.41076639410545995,0.3721486489051659,0.93142274177638,0.4171322848456336,0
34.0,59.7,48.3,20.6,7.9,26.1,37.8,82.3,55.0,46.1,52.8,90.5,9.4,15.1,5.6,4.4,-3.5,-2.2,5.0,6.3,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
6.5,5.9,-0.1,0.8,2.8,2.0,0.6,1.4,8.0,12.0,2.1,3.6,5.5,4.4,-6.0,4.9,0.8,2.3,0.2,-7.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
1.5,0.4,1.1,1.4,2.2,5.4,1.4,1.3,0.3,0.9,1.8,-0.6,3.6,3.5,-2.7,2.5,3.4,-3.6,2.9,-2.5,1.0,0.0,0.0,0.0,0.3792223920659314,0.5,0.5,0.4079369896416822,0
19.1,19.2,5.6,9.3,7.8,0.8,6.3,12.3,32.5,31.7,12.3,23.4,8.7,9.3,-7.1,0.5,1.0,-5.8,-3.9,4.6,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
36.7,36.9,29.9,16.2,33.3,90.6,16.0,40.7,19.5,83.9,12.2,73.2,26.1,45.1,-3.5,-3.0,-9.5,-6.7,-2.8,-8.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
5.5,3.8,-1.6,-2.4,0.3,0.6,-1.8,0.3,4.1,3.4,-0.5,-2.1,4.0,2.9,-2.4,-1.9,-3.5,-5.4,-5.3,1.0,0.0,0.0,0.0,1.0,0.569467974552196,0.5,0.5,0.5,0
6.7,5.3,0.2,1.9,5.4,10.4,-1.5,1.2,0.7,5.3,-0.7,2.2,7.3,6.4,-2.6,-3.7,3.4,3.3,4.8,-7.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
4.2,4.3,33.1,8.9,31.1,125.4,28.6,31.7,1.7,38.5,1.3,39.6,16.6,30.0,1.1,4.5,7.2,-0.8,0.4,-0.1,0.0,1.0,0.0,0.0,0.3354547369746023,0.7678677372427718,0.24006954662211888,0.9643616613219755,1
33.4,63.6,16.7,18.3,50.8,33.4,40.0,70.9,24.8,57.7,26.1,26.0,66.1,50.3,3.7,3.6,4.7,1.3,1.7,5.2,0.0,0.0,1.0,0.0,0.5464391757634399,0.012360536963868775,0.015081478832373891,0.9991452678554332,0
1.3,4.9,0.4,1.0,-0.6,-0.1,-1.2,0.0,4.4,1.3,0.2,1.5,0.1,-2.0,-4.8,-5.7,3.0,-1.3,4.9,6.3,0.0,0.0,0.0,1.0,0.5227523000397182,0.5,0.5,0.5,1
-0.6,2.3,0.2,0.1,2.2,3.6,0.2,0.1,0.8,0.6,1.9,2.4,3.2,1.1,2.4,-3.9,-5.6,2.1,2.5,-2.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
35.3,20.4,-1.9,0.1,1.3,12.8,5.8,1.0,3.9,5.4,-0.7,6.2,4.8,8.1,-6.6,-0.7,3.1,-1.1,2.9,5.1,0.0,1.0,0.0,0.0,0.524353036526735,0.5391021621552265,0.9956612868993504,0.4637261712456686,1
17.8,21.6,10.4,5.1,10.2,28.0,6.4,19.9,9.6,24.2,6.9,25.4,12.8,15.3,3.1,4.3,-0.6,-0.2,-2.8,1.4,0.0,0.0,1.0,0.0,0.2591874039237083,0.3311665102515058,0.4787753123976765,0.7960288008772346,0
5.5,5.6,-0.7,2.2,3.8,-0.7,0.3,4.6,6.0,7.7,1.4,2.0,5.3,3.2,-1.2,1.0,-0.6,8.3,-1.6,1.1,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.5,1.9,1.0,0.1,3.2,5.5,-0.2,3.4,1.5,6.1,-0.4,0.2,3.9,4.8,8.3,4.9,-2.1,-3.0,-0.0,-3.3,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
0.5,0.9,-2.0,0.9,2.7,0.9,2.0,0.3,2.2,5.4,1.4,2.8,0.0,1.7,3.4,6.2,4.4,1.0,2.6,-0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5104910075176434,0.5,0
71.4,70.6,5.4,7.7,19.7,25.2,2.5,29.4,39.4,55.1,13.5,36.5,36.6,41.7,-1.0,-2.0,-2.2,3.2,0.7,-10.5,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
